"","Latitude","Longitude","HOUR","Assault and Kidnapping","Auto Theft","DUI","Fraud","Murder","Offenses Related to Children","Other","Sexual Assault","Theft","Traffic","Weapons"
"3380",40.6,-74.09,"10",0,0,0,1,0,0,11,0,6,0,0
"3381",40.6,-74.09,"11",1,0,0,0,0,0,11,0,9,0,0
"3382",40.6,-74.09,"12",0,0,0,1,0,0,20,0,18,0,0
"3383",40.6,-74.09,"13",0,0,1,0,0,0,22,0,6,1,1
"3384",40.6,-74.09,"14",5,0,0,1,0,0,16,0,12,0,0
"3385",40.6,-74.09,"15",3,0,0,0,0,0,21,0,14,1,0
"3386",40.6,-74.09,"16",1,0,1,0,0,0,11,0,11,0,0
"3387",40.6,-74.09,"17",3,0,1,0,0,0,14,0,5,0,0
"3388",40.6,-74.09,"18",0,2,0,0,0,0,22,0,7,0,0
"3389",40.6,-74.09,"19",1,1,0,1,0,0,18,0,7,1,0
"3390",40.6,-74.09,"20",3,0,1,0,0,0,11,0,5,0,0
"3391",40.6,-74.09,"21",1,0,1,0,0,0,12,0,5,0,0
"3392",40.6,-74.09,"22",3,0,0,1,0,0,12,0,13,1,1
"3393",40.6,-74.09,"23",2,1,0,0,0,0,9,0,11,0,1
"3394",40.6,-74.08,"00",3,0,0,2,0,0,24,0,10,0,0
"3395",40.6,-74.08,"01",4,1,2,1,0,0,13,0,8,0,1
"3396",40.6,-74.08,"02",2,0,0,0,0,0,18,0,6,1,0
"3397",40.6,-74.08,"03",4,1,0,0,0,0,9,0,6,0,1
"3398",40.6,-74.08,"04",1,1,0,0,0,0,10,0,5,0,0
"3399",40.6,-74.08,"05",2,0,1,0,0,0,5,0,2,0,0
"3400",40.6,-74.08,"06",2,1,0,0,0,0,7,0,3,1,0
"3401",40.6,-74.08,"07",1,1,0,0,0,0,18,0,7,0,1
"3402",40.6,-74.08,"08",9,0,0,1,0,0,20,0,6,1,0
"3403",40.6,-74.08,"09",8,1,0,0,0,0,36,0,6,0,0
"3404",40.6,-74.08,"10",5,0,1,1,0,0,24,0,14,0,0
"3405",40.6,-74.08,"11",5,0,1,1,0,0,47,0,11,0,0
"3406",40.6,-74.08,"12",1,0,0,1,0,0,46,0,20,0,1
"3407",40.6,-74.08,"13",5,3,0,0,0,0,35,0,9,1,0
"3408",40.6,-74.08,"14",4,1,1,0,0,0,30,0,9,0,0
"3409",40.6,-74.08,"15",7,1,0,1,0,0,25,0,11,0,0
"3410",40.6,-74.08,"16",8,2,0,1,0,0,31,0,11,0,1
"3411",40.6,-74.08,"17",3,5,0,0,0,0,35,0,19,0,0
"3412",40.6,-74.08,"18",6,0,0,1,0,0,27,0,20,0,0
"3413",40.6,-74.08,"19",9,1,0,0,0,0,34,0,13,1,3
"3414",40.6,-74.08,"20",11,5,0,0,0,0,29,0,13,0,1
"3415",40.6,-74.08,"21",5,1,0,0,0,0,28,0,9,0,1
"3416",40.6,-74.08,"22",5,0,0,0,0,0,23,0,8,0,0
"3417",40.6,-74.08,"23",12,1,1,0,0,0,32,0,9,1,2
"3418",40.6,-74.07,"00",2,0,3,1,0,0,16,0,8,0,0
"3419",40.6,-74.07,"01",1,1,2,0,0,0,6,0,3,0,0
"3420",40.6,-74.07,"02",5,0,2,0,0,0,10,0,4,0,0
"3421",40.6,-74.07,"03",1,0,2,0,0,0,2,0,2,0,0
"3422",40.6,-74.07,"04",0,0,1,1,0,0,1,0,1,0,0
"3423",40.6,-74.07,"05",0,1,1,0,0,0,2,0,1,0,0
"3424",40.6,-74.07,"06",3,1,0,0,0,0,2,0,1,0,0
"3425",40.6,-74.07,"07",1,0,0,0,0,0,11,0,5,0,0
"3426",40.6,-74.07,"08",4,0,0,0,0,0,13,0,2,0,0
"3427",40.6,-74.07,"09",1,1,0,1,0,0,21,0,7,0,0
"3428",40.6,-74.07,"10",3,0,0,0,0,0,17,0,5,0,0
"3429",40.6,-74.07,"11",3,2,0,0,0,0,38,0,4,1,0
"3430",40.6,-74.07,"12",1,0,0,0,0,0,34,0,7,0,0
"3431",40.6,-74.07,"13",4,3,0,0,0,0,31,0,10,1,0
"3432",40.6,-74.07,"14",3,2,0,0,0,0,20,0,7,1,1
"3433",40.6,-74.07,"15",3,0,0,0,0,0,19,0,8,1,0
"3434",40.6,-74.07,"16",6,0,0,0,0,0,24,0,4,0,0
"3435",40.6,-74.07,"17",3,1,0,0,0,0,21,0,8,0,0
"3436",40.6,-74.07,"18",6,0,0,0,0,0,19,0,4,0,0
"3437",40.6,-74.07,"19",7,1,0,0,0,0,19,0,5,0,1
"3438",40.6,-74.07,"20",3,1,1,1,0,0,19,0,13,0,0
"3439",40.6,-74.07,"21",7,0,1,0,0,0,10,0,5,0,0
"3440",40.6,-74.07,"22",4,4,1,0,0,0,8,0,11,1,0
"3441",40.6,-74.07,"23",1,0,1,0,0,0,10,0,5,1,1
"3442",40.6,-74.06,"00",2,0,4,0,0,0,9,0,1,0,0
"3443",40.6,-74.06,"01",5,0,3,0,0,0,5,0,1,0,1
"3444",40.6,-74.06,"02",2,0,11,0,0,0,4,0,0,1,0
"3445",40.6,-74.06,"03",1,1,4,1,0,0,1,0,2,0,1
"3446",40.6,-74.06,"04",0,0,7,0,0,0,4,0,5,0,0
"3447",40.6,-74.06,"05",3,0,5,0,0,0,4,0,0,0,0
"3448",40.6,-74.06,"06",1,1,1,0,0,0,3,0,0,0,0
"3449",40.6,-74.06,"07",1,0,0,0,0,0,8,0,2,0,0
"3450",40.6,-74.06,"08",0,0,1,0,0,0,4,0,5,0,0
"3451",40.6,-74.06,"09",0,0,0,0,0,0,13,0,4,1,0
"3452",40.6,-74.06,"10",3,0,0,0,0,0,5,0,0,0,0
"3453",40.6,-74.06,"11",2,1,0,0,0,0,7,0,1,1,0
"3454",40.6,-74.06,"12",1,0,0,0,0,0,13,0,7,0,0
"3455",40.6,-74.06,"13",2,0,0,0,0,0,8,0,7,0,0
"3456",40.6,-74.06,"14",0,0,1,0,0,0,5,0,5,1,0
"3457",40.6,-74.06,"15",1,0,1,0,0,0,9,0,5,1,0
"3458",40.6,-74.06,"16",4,0,0,0,0,0,6,0,2,1,0
"3459",40.6,-74.06,"17",3,0,2,0,0,0,21,0,1,2,0
"3460",40.6,-74.06,"18",4,1,2,0,0,0,13,0,5,1,0
"3461",40.6,-74.06,"19",3,1,3,0,0,0,17,0,2,1,0
"3462",40.6,-74.06,"20",3,0,1,0,0,0,12,0,4,0,0
"3463",40.6,-74.06,"21",2,0,3,0,0,0,14,0,0,0,0
"3464",40.6,-74.06,"22",1,1,2,0,0,0,10,0,1,0,0
"3465",40.6,-74.06,"23",0,0,0,0,0,0,10,0,1,0,0
"3466",40.6,-74.02,"00",1,0,11,0,0,0,3,0,0,0,0
"3467",40.6,-74.02,"01",0,0,6,0,0,0,0,0,3,0,0
"3468",40.6,-74.02,"02",0,0,3,0,0,0,1,0,0,0,0
"3469",40.6,-74.02,"03",0,0,8,0,0,0,0,0,3,0,0
"3470",40.6,-74.02,"04",0,0,0,0,0,0,2,0,0,1,1
"3471",40.6,-74.02,"05",0,0,1,0,0,0,0,0,1,0,0
"3472",40.6,-74.02,"07",2,0,1,0,0,0,1,0,2,0,0
"3473",40.6,-74.02,"08",1,0,0,0,0,0,2,0,1,0,0
"3474",40.6,-74.02,"09",0,0,0,0,0,0,1,0,0,0,0
"3475",40.6,-74.02,"10",0,0,0,0,0,0,5,0,1,0,0
"3476",40.6,-74.02,"11",0,0,0,0,0,0,2,0,1,0,0
"3477",40.6,-74.02,"12",0,0,0,0,0,0,3,0,0,0,0
"3478",40.6,-74.02,"13",0,0,0,0,0,0,4,0,0,0,0
"3479",40.6,-74.02,"14",0,0,0,0,0,0,6,0,0,0,0
"3480",40.6,-74.02,"15",1,0,0,0,0,0,4,0,2,0,0
"3481",40.6,-74.02,"16",0,0,1,0,0,0,1,0,4,0,0
"3482",40.6,-74.02,"17",1,1,0,0,0,0,3,0,1,0,0
"3483",40.6,-74.02,"18",1,0,2,0,0,0,3,0,1,0,0
"3484",40.6,-74.02,"19",0,0,2,0,0,0,5,0,2,0,0
"3485",40.6,-74.02,"20",0,0,0,0,0,0,6,0,2,1,0
"3486",40.6,-74.02,"21",0,0,2,0,0,0,2,0,3,1,0
"3487",40.6,-74.02,"22",2,0,2,1,0,0,0,0,1,0,1
"3488",40.6,-74.02,"23",0,0,11,0,0,0,3,0,0,0,2
"3489",40.6,-74.01,"00",5,1,1,1,0,0,32,0,12,0,0
"3490",40.6,-74.01,"01",7,0,2,0,0,0,4,0,3,0,1
"3491",40.6,-74.01,"02",1,2,2,0,0,0,4,0,8,0,0
"3492",40.6,-74.01,"03",3,0,2,0,0,0,7,0,2,0,0
"3493",40.6,-74.01,"04",0,0,1,0,0,0,1,0,3,1,0
"3494",40.6,-74.01,"05",1,1,0,0,0,0,7,0,7,0,0
"3495",40.6,-74.01,"06",1,0,0,0,0,0,4,0,2,0,0
"3496",40.6,-74.01,"07",3,0,0,0,0,0,11,0,5,0,0
"3497",40.6,-74.01,"08",5,1,0,0,0,0,13,0,17,0,0
"3498",40.6,-74.01,"09",2,0,0,0,0,0,14,0,9,0,0
"3499",40.6,-74.01,"10",3,0,0,0,0,0,19,0,12,0,0
"3500",40.6,-74.01,"11",3,0,0,0,0,0,13,0,8,0,0
"3501",40.6,-74.01,"12",6,2,0,0,0,0,18,0,16,0,1
"3502",40.6,-74.01,"13",6,0,0,1,0,0,23,0,14,0,0
"3503",40.6,-74.01,"14",5,0,0,0,0,0,21,0,10,0,0
"3504",40.6,-74.01,"15",6,3,0,1,0,0,22,0,15,1,0
"3505",40.6,-74.01,"16",4,1,1,0,0,0,25,0,15,0,0
"3506",40.6,-74.01,"17",7,4,0,0,0,0,23,0,14,0,0
"3507",40.6,-74.01,"18",6,0,0,0,0,0,28,0,10,1,0
"3508",40.6,-74.01,"19",10,2,0,0,0,0,33,0,13,0,1
"3509",40.6,-74.01,"20",9,3,0,0,0,0,19,0,9,0,0
"3510",40.6,-74.01,"21",10,2,0,0,0,0,23,0,6,1,1
"3511",40.6,-74.01,"22",6,3,0,0,0,0,21,0,13,0,0
"3512",40.6,-74.01,"23",2,2,3,0,0,0,14,0,4,0,1
"3513",40.6,-74,"00",26,3,10,6,0,0,133,0,53,1,1
"3514",40.6,-74,"01",18,4,13,1,0,0,45,0,30,1,0
"3515",40.6,-74,"02",15,4,11,0,0,0,25,0,21,0,4
"3516",40.6,-74,"03",11,3,9,0,0,0,22,0,18,0,0
"3517",40.6,-74,"04",13,3,4,0,0,0,14,0,18,1,0
"3518",40.6,-74,"05",7,0,3,0,0,0,23,0,15,0,0
"3519",40.6,-74,"06",12,2,2,0,0,0,19,0,13,0,2
"3520",40.6,-74,"07",9,4,3,0,0,0,37,0,27,1,0
"3521",40.6,-74,"08",9,2,0,0,0,0,46,0,25,3,0
"3522",40.6,-74,"09",15,4,1,1,0,0,48,0,38,1,0
"3523",40.6,-74,"10",17,2,1,2,0,0,54,0,51,0,1
"3524",40.6,-74,"11",12,3,1,1,0,0,60,0,47,1,1
"3525",40.6,-74,"12",12,4,0,4,0,0,80,0,87,0,1
"3526",40.6,-74,"13",18,1,1,3,0,0,83,0,67,1,4
"3527",40.6,-74,"14",25,2,0,2,0,0,71,0,65,3,5
"3528",40.6,-74,"15",39,3,1,3,0,0,86,0,93,4,2
"3529",40.6,-74,"16",18,4,0,4,0,0,86,0,72,3,3
"3530",40.6,-74,"17",32,6,0,3,0,0,78,0,70,4,2
"3531",40.6,-74,"18",24,9,0,0,0,0,82,0,59,1,2
"3532",40.6,-74,"19",30,5,3,1,0,0,84,0,70,5,5
"3533",40.6,-74,"20",34,0,0,1,0,0,86,0,40,3,1
"3534",40.6,-74,"21",26,7,4,1,0,0,89,0,44,2,3
"3535",40.6,-74,"22",37,2,2,0,0,0,60,0,47,4,4
"3536",40.6,-74,"23",35,6,5,0,0,0,60,0,30,1,5
"3537",40.6,-73.99,"00",19,2,5,2,0,0,69,0,40,0,4
"3538",40.6,-73.99,"01",17,0,2,0,0,0,27,0,27,1,1
"3539",40.6,-73.99,"02",18,1,7,0,0,0,24,0,19,0,0
"3540",40.6,-73.99,"03",27,3,4,0,0,0,28,0,19,0,1
"3541",40.6,-73.99,"04",28,1,4,0,0,0,10,0,11,0,0
"3542",40.6,-73.99,"05",7,2,1,0,0,0,12,0,16,1,0
"3543",40.6,-73.99,"06",3,2,1,0,0,0,12,0,14,1,4
"3544",40.6,-73.99,"07",12,1,3,0,0,0,25,0,19,1,0
"3545",40.6,-73.99,"08",4,2,0,2,0,0,32,0,35,1,0
"3546",40.6,-73.99,"09",12,2,1,2,0,0,23,0,30,0,1
"3547",40.6,-73.99,"10",7,0,0,2,0,0,38,0,38,1,0
"3548",40.6,-73.99,"11",9,1,1,1,0,0,48,0,43,1,1
"3549",40.6,-73.99,"12",10,0,0,1,0,0,58,0,71,2,1
"3550",40.6,-73.99,"13",11,2,0,0,0,0,56,0,46,1,1
"3551",40.6,-73.99,"14",22,2,0,0,0,0,50,0,58,2,1
"3552",40.6,-73.99,"15",23,1,0,3,0,0,53,0,72,2,0
"3553",40.6,-73.99,"16",25,2,0,0,0,0,67,0,48,6,1
"3554",40.6,-73.99,"17",28,2,0,1,0,0,47,0,44,3,0
"3555",40.6,-73.99,"18",17,4,1,1,0,0,54,0,41,1,0
"3556",40.6,-73.99,"19",18,1,1,0,0,0,56,0,43,3,1
"3557",40.6,-73.99,"20",32,3,0,0,0,0,47,0,44,1,2
"3558",40.6,-73.99,"21",25,1,0,0,0,0,60,0,30,0,2
"3559",40.6,-73.99,"22",11,2,0,0,0,0,53,0,31,2,1
"3560",40.6,-73.99,"23",13,3,0,0,0,0,56,0,26,2,1
"3561",40.6,-73.98,"00",18,1,5,1,0,0,73,0,41,1,0
"3562",40.6,-73.98,"01",17,1,3,0,0,0,27,0,25,0,1
"3563",40.6,-73.98,"02",20,1,2,0,0,0,15,0,12,0,0
"3564",40.6,-73.98,"03",18,2,2,0,0,0,11,0,9,0,2
"3565",40.6,-73.98,"04",12,0,3,0,0,0,19,0,17,0,1
"3566",40.6,-73.98,"05",11,2,2,0,0,0,11,0,11,0,1
"3567",40.6,-73.98,"06",3,2,1,0,0,0,13,0,11,0,2
"3568",40.6,-73.98,"07",5,2,0,1,0,0,10,0,17,0,1
"3569",40.6,-73.98,"08",10,0,1,0,0,0,27,0,16,2,0
"3570",40.6,-73.98,"09",5,0,0,1,0,0,29,0,27,0,0
"3571",40.6,-73.98,"10",9,2,0,4,0,0,48,0,28,1,0
"3572",40.6,-73.98,"11",10,3,0,0,0,0,51,0,28,0,2
"3573",40.6,-73.98,"12",11,1,0,2,0,0,56,0,54,2,1
"3574",40.6,-73.98,"13",12,1,1,1,0,0,45,0,28,2,1
"3575",40.6,-73.98,"14",17,1,0,0,0,0,51,0,41,1,0
"3576",40.6,-73.98,"15",18,1,0,2,0,0,58,0,43,3,1
"3577",40.6,-73.98,"16",17,1,0,1,0,0,49,0,41,1,2
"3578",40.6,-73.98,"17",12,1,0,2,0,0,46,0,35,3,3
"3579",40.6,-73.98,"18",12,1,1,1,0,0,48,0,37,0,1
"3580",40.6,-73.98,"19",19,7,2,1,0,0,64,0,33,3,2
"3581",40.6,-73.98,"20",18,3,3,1,0,0,56,0,32,1,2
"3582",40.6,-73.98,"21",18,0,1,3,0,0,44,0,24,1,2
"3583",40.6,-73.98,"22",17,2,1,1,0,0,38,0,25,3,2
"3584",40.6,-73.98,"23",24,3,1,0,0,0,35,0,20,0,3
"3585",40.6,-73.97,"00",10,6,2,0,0,0,32,0,33,0,0
"3586",40.6,-73.97,"01",14,2,6,0,0,0,16,0,13,0,0
"3587",40.6,-73.97,"02",5,10,2,0,0,0,17,0,15,0,0
"3588",40.6,-73.97,"03",16,2,2,0,0,0,8,0,9,0,0
"3589",40.6,-73.97,"04",20,1,0,0,0,0,12,0,9,0,3
"3590",40.6,-73.97,"05",5,0,0,0,0,0,6,0,10,0,0
"3591",40.6,-73.97,"06",2,4,0,0,0,0,3,0,8,3,0
"3592",40.6,-73.97,"07",6,1,0,0,0,0,10,0,16,1,0
"3593",40.6,-73.97,"08",8,2,0,2,0,0,50,0,30,3,0
"3594",40.6,-73.97,"09",1,5,1,0,0,0,21,0,33,3,1
"3595",40.6,-73.97,"10",6,1,0,1,0,0,23,0,30,0,0
"3596",40.6,-73.97,"11",2,1,0,1,0,0,19,0,21,3,0
"3597",40.6,-73.97,"12",4,2,0,5,0,0,23,0,37,0,1
"3598",40.6,-73.97,"13",14,1,1,1,0,0,29,0,29,4,0
"3599",40.6,-73.97,"14",9,3,0,1,0,0,36,0,34,3,1
"3600",40.6,-73.97,"15",8,0,0,1,0,0,29,0,40,4,1
"3601",40.6,-73.97,"16",9,3,0,0,0,0,27,0,33,1,1
"3602",40.6,-73.97,"17",11,6,2,0,0,0,38,0,34,2,0
"3603",40.6,-73.97,"18",9,3,0,0,0,0,24,0,40,2,0
"3604",40.6,-73.97,"19",11,2,0,1,0,0,42,0,35,1,0
"3605",40.6,-73.97,"20",15,7,1,0,0,0,49,0,36,5,2
"3606",40.6,-73.97,"21",8,2,1,1,0,0,41,0,25,0,3
"3607",40.6,-73.97,"22",9,3,0,0,0,0,32,0,32,0,2
"3608",40.6,-73.97,"23",13,8,0,0,0,0,16,0,20,2,0
"3609",40.6,-73.96,"00",8,4,1,0,0,0,20,0,32,0,1
"3610",40.6,-73.96,"01",8,2,0,0,0,0,19,0,16,1,1
"3611",40.6,-73.96,"02",11,0,6,0,0,0,13,0,11,2,0
"3612",40.6,-73.96,"03",11,0,5,0,0,0,8,0,14,0,1
"3613",40.6,-73.96,"04",17,0,11,0,0,0,13,0,9,1,2
"3614",40.6,-73.96,"05",11,1,3,0,0,0,5,0,7,0,0
"3615",40.6,-73.96,"06",4,0,2,0,0,0,10,0,2,0,0
"3616",40.6,-73.96,"07",3,0,1,0,0,0,9,0,11,1,0
"3617",40.6,-73.96,"08",12,0,0,1,0,0,63,0,27,3,1
"3618",40.6,-73.96,"09",5,3,0,1,0,0,26,0,31,0,0
"3619",40.6,-73.96,"10",4,0,1,1,0,0,6,0,20,3,0
"3620",40.6,-73.96,"11",4,0,0,1,0,0,27,0,27,1,2
"3621",40.6,-73.96,"12",7,1,0,2,0,0,39,0,49,0,1
"3622",40.6,-73.96,"13",7,0,0,1,0,0,26,0,40,0,0
"3623",40.6,-73.96,"14",6,1,0,1,0,0,26,0,34,3,0
"3624",40.6,-73.96,"15",5,1,0,0,0,0,22,0,29,4,0
"3625",40.6,-73.96,"16",9,4,1,0,0,0,32,0,34,1,0
"3626",40.6,-73.96,"17",12,2,0,1,0,0,35,0,28,6,1
"3627",40.6,-73.96,"18",13,3,1,0,0,0,33,0,34,5,0
"3628",40.6,-73.96,"19",9,2,0,1,0,0,36,0,30,1,3
"3629",40.6,-73.96,"20",15,2,2,1,0,0,54,0,26,1,2
"3630",40.6,-73.96,"21",12,2,0,0,0,0,31,0,25,2,0
"3631",40.6,-73.96,"22",16,1,0,0,0,0,31,0,24,1,1
"3632",40.6,-73.96,"23",13,0,1,0,0,0,25,0,21,1,2
"3633",40.6,-73.95,"00",6,6,1,3,0,0,44,0,31,1,2
"3634",40.6,-73.95,"01",13,6,3,0,0,0,23,0,15,2,0
"3635",40.6,-73.95,"02",6,1,0,0,0,0,17,0,17,0,2
"3636",40.6,-73.95,"03",6,2,2,0,0,0,12,0,18,0,0
"3637",40.6,-73.95,"04",5,1,0,0,0,0,13,0,13,0,2
"3638",40.6,-73.95,"05",5,1,2,0,0,0,6,0,8,1,0
"3639",40.6,-73.95,"06",3,0,1,0,0,0,12,0,9,0,2
"3640",40.6,-73.95,"07",3,1,1,0,0,0,20,0,20,0,0
"3641",40.6,-73.95,"08",4,0,0,1,0,0,50,0,37,0,0
"3642",40.6,-73.95,"09",5,2,0,2,0,0,16,0,43,0,0
"3643",40.6,-73.95,"10",6,3,0,1,0,0,17,0,31,0,0
"3644",40.6,-73.95,"11",0,2,0,0,0,0,25,0,37,1,0
"3645",40.6,-73.95,"12",3,1,1,3,0,0,29,0,43,2,1
"3646",40.6,-73.95,"13",2,1,0,0,0,0,31,0,30,0,2
"3647",40.6,-73.95,"14",9,2,0,0,0,0,38,0,48,1,1
"3648",40.6,-73.95,"15",11,4,0,2,0,0,42,0,35,0,1
"3649",40.6,-73.95,"16",9,1,0,0,0,0,20,0,36,2,0
"3650",40.6,-73.95,"17",13,2,0,0,0,0,38,0,47,3,1
"3651",40.6,-73.95,"18",16,3,0,2,0,0,46,0,38,2,1
"3652",40.6,-73.95,"19",14,1,1,2,0,0,48,0,40,5,0
"3653",40.6,-73.95,"20",12,3,0,0,0,0,49,0,37,3,2
"3654",40.6,-73.95,"21",11,1,0,1,0,0,35,0,30,0,0
"3655",40.6,-73.95,"22",15,2,0,0,0,0,40,0,18,0,1
"3656",40.6,-73.95,"23",6,1,1,0,0,0,25,0,22,0,1
"3657",40.6,-73.94,"00",14,2,2,3,0,0,44,0,30,0,2
"3658",40.6,-73.94,"01",10,1,1,1,0,0,32,0,14,0,3
"3659",40.6,-73.94,"02",14,2,0,0,0,0,20,0,14,0,0
"3660",40.6,-73.94,"03",6,0,2,0,0,0,15,0,8,0,0
"3661",40.6,-73.94,"04",12,0,0,0,0,0,17,0,10,0,1
"3662",40.6,-73.94,"05",5,0,1,0,0,0,11,0,7,0,1
"3663",40.6,-73.94,"06",3,1,0,0,0,0,20,0,13,1,3
"3664",40.6,-73.94,"07",11,1,0,0,0,0,21,0,20,0,2
"3665",40.6,-73.94,"08",15,2,0,0,0,0,66,0,39,1,0
"3666",40.6,-73.94,"09",15,2,1,0,0,0,44,0,35,0,0
"3667",40.6,-73.94,"10",8,1,0,1,0,0,41,0,28,0,0
"3668",40.6,-73.94,"11",12,4,0,1,0,0,61,0,36,0,0
"3669",40.6,-73.94,"12",15,1,0,2,0,0,68,0,54,2,2
"3670",40.6,-73.94,"13",11,1,0,0,0,0,57,0,38,5,4
"3671",40.6,-73.94,"14",24,2,0,0,0,0,65,0,43,4,4
"3672",40.6,-73.94,"15",12,3,0,3,0,0,59,0,37,1,3
"3673",40.6,-73.94,"16",23,0,0,2,0,0,65,0,35,4,1
"3674",40.6,-73.94,"17",18,4,1,1,0,0,54,0,53,1,0
"3675",40.6,-73.94,"18",18,3,0,0,0,0,66,0,53,5,1
"3676",40.6,-73.94,"19",18,5,0,1,0,0,73,0,41,1,1
"3677",40.6,-73.94,"20",16,1,1,2,0,0,69,0,34,4,2
"3678",40.6,-73.94,"21",18,5,0,1,0,0,60,0,24,2,2
"3679",40.6,-73.94,"22",31,5,0,0,0,0,62,0,28,1,3
"3680",40.6,-73.94,"23",16,6,2,0,0,0,64,0,19,0,1
"3681",40.6,-73.93,"00",0,4,1,1,0,0,8,0,6,1,2
"3682",40.6,-73.93,"01",0,2,1,0,0,0,9,0,4,0,1
"3683",40.6,-73.93,"02",0,1,1,0,0,0,8,0,2,0,0
"3684",40.6,-73.93,"03",0,0,1,0,0,0,1,0,1,0,0
"3685",40.6,-73.93,"04",0,0,0,0,0,0,2,0,2,1,0
"3686",40.6,-73.93,"05",1,0,0,0,0,0,1,0,2,1,0
"3687",40.6,-73.93,"06",1,0,0,0,0,0,2,0,3,0,0
"3688",40.6,-73.93,"07",3,0,0,0,0,0,5,0,4,0,0
"3689",40.6,-73.93,"08",3,0,0,0,0,0,15,0,5,0,0
"3690",40.6,-73.93,"09",1,0,0,0,0,0,6,0,11,0,0
"3691",40.6,-73.93,"10",1,0,0,0,0,0,9,0,5,0,0
"3692",40.6,-73.93,"11",0,0,0,0,0,0,8,0,6,1,0
"3693",40.6,-73.93,"12",0,0,0,0,0,0,8,0,15,2,0
"3694",40.6,-73.93,"13",3,0,0,0,0,0,13,0,4,1,1
"3695",40.6,-73.93,"14",1,1,0,0,0,0,9,0,10,1,0
"3696",40.6,-73.93,"15",1,0,0,0,0,0,11,0,4,0,1
"3697",40.6,-73.93,"16",4,1,0,0,0,0,10,0,8,0,0
"3698",40.6,-73.93,"17",1,1,0,0,0,0,12,0,7,0,1
"3699",40.6,-73.93,"18",2,0,0,0,0,0,17,0,8,0,2
"3700",40.6,-73.93,"19",2,2,0,0,0,0,20,0,9,1,0
"3701",40.6,-73.93,"20",2,3,0,1,0,0,20,0,10,1,0
"3702",40.6,-73.93,"21",4,3,0,0,0,0,16,0,6,0,0
"3703",40.6,-73.93,"22",4,4,0,0,0,0,14,0,7,1,0
"3704",40.6,-73.93,"23",0,1,1,0,0,0,10,0,4,0,1
"3705",40.6,-73.92,"01",0,0,0,0,0,0,1,0,0,0,1
"3706",40.6,-73.92,"03",1,0,0,0,0,0,0,0,0,0,0
"3707",40.6,-73.92,"04",0,0,1,0,0,0,0,0,0,0,0
"3708",40.6,-73.92,"05",0,0,1,0,0,0,0,0,0,0,0
"3709",40.6,-73.92,"07",0,0,0,0,0,0,0,0,1,0,0
"3710",40.6,-73.92,"08",0,0,0,0,0,0,1,0,0,0,0
"3711",40.6,-73.92,"09",0,0,0,0,0,0,0,0,3,0,0
"3712",40.6,-73.92,"10",0,0,0,1,0,0,0,0,2,0,0
"3713",40.6,-73.92,"11",0,0,0,0,0,0,0,0,5,1,0
"3714",40.6,-73.92,"12",0,0,0,0,0,0,1,0,1,0,0
"3715",40.6,-73.92,"13",0,0,0,0,0,0,0,0,2,1,0
"3716",40.6,-73.92,"14",0,0,0,0,0,0,1,0,4,1,0
"3717",40.6,-73.92,"15",0,0,0,0,0,0,2,0,3,0,0
"3718",40.6,-73.92,"16",0,0,1,0,0,0,1,0,7,0,0
"3719",40.6,-73.92,"17",0,0,0,0,0,0,0,0,6,0,0
"3720",40.6,-73.92,"18",0,0,0,0,0,0,1,0,5,0,1
"3721",40.6,-73.92,"19",1,0,0,0,0,0,0,0,2,0,0
"3722",40.6,-73.92,"20",1,0,0,0,0,0,1,0,5,0,0
"3723",40.6,-73.92,"21",1,0,1,0,0,0,0,0,3,0,0
"3724",40.6,-73.92,"22",1,0,0,0,0,0,2,0,1,0,0
"3725",40.6,-73.92,"23",0,0,1,0,0,0,1,0,0,0,0
"3726",40.6,-73.91,"00",0,0,13,0,0,0,4,0,5,0,0
"3727",40.6,-73.91,"01",0,0,7,0,0,0,2,0,0,0,0
"3728",40.6,-73.91,"02",0,0,13,0,0,0,2,0,0,0,0
"3729",40.6,-73.91,"03",0,0,8,0,0,0,2,0,1,0,0
"3730",40.6,-73.91,"04",1,1,7,0,0,0,2,0,0,0,0
"3731",40.6,-73.91,"05",0,0,2,0,0,0,0,0,1,1,0
"3732",40.6,-73.91,"06",0,0,0,0,0,0,0,0,1,0,1
"3733",40.6,-73.91,"07",0,0,0,0,0,0,1,0,0,0,0
"3734",40.6,-73.91,"08",1,0,0,0,0,0,3,0,1,0,0
"3735",40.6,-73.91,"09",1,0,0,0,0,0,1,0,2,0,0
"3736",40.6,-73.91,"10",0,0,0,0,0,0,0,0,2,0,0
"3737",40.6,-73.91,"11",0,0,1,0,0,0,2,0,2,0,0
"3738",40.6,-73.91,"12",0,0,0,0,0,0,1,0,1,0,0
"3739",40.6,-73.91,"13",0,0,0,0,0,0,2,0,0,0,0
"3740",40.6,-73.91,"14",0,1,0,0,0,0,3,0,1,0,0
"3741",40.6,-73.91,"15",0,1,0,0,0,0,1,0,2,0,0
"3742",40.6,-73.91,"16",0,0,1,0,0,0,0,0,3,0,0
"3743",40.6,-73.91,"17",1,0,0,0,0,0,1,0,3,1,0
"3744",40.6,-73.91,"18",0,0,1,1,0,0,1,0,2,0,0
"3745",40.6,-73.91,"19",0,0,0,0,0,0,1,0,0,0,0
"3746",40.6,-73.91,"20",0,0,2,0,0,0,0,0,0,0,0
